CustomerID,ProductID,SalesOrderID,OrderDate,LineTotal
11068,872,57197,2007-11-01,8.99
11068,860,57197,2007-11-01,24.49
11068,870,62476,2008-01-21,4.99
11068,871,62476,2008-01-21,9.99
11068,921,67965,2008-04-10,4.99
11068,928,67965,2008-04-10,24.99
11069,772,44416,2005-10-18,3399.99
11069,781,51667,2007-07-30,2319.99
11070,773,44467,2005-10-29,3399.99
11070,783,51385,2007-07-13,2294.99
11070,921,51385,2007-07-13,4.99
11070,930,51385,2007-07-13,35.0
11070,873,51385,2007-07-13,2.29
11070,877,51385,2007-07-13,7.95
11070,955,60939,2007-12-28,2384.07
11070,934,60939,2007-12-28,28.99
11071,928,53667,2007-09-02,24.99
11071,873,53667,2007-09-02,2.29
11071,871,54593,2007-09-19,9.99
11071,870,54593,2007-09-19,4.99
11071,870,72067,2008-06-03,4.99
11072,771,44323,2005-10-01,3399.99
11072,780,51386,2007-07-13,2319.99
11072,878,51386,2007-07-13,21.98
11072,883,51386,2007-07-13,53.99
11072,954,60240,2007-12-17,2384.07
11073,871,54892,2007-09-24,9.99
11073,870,54892,2007-09-24,4.99
11073,708,54892,2007-09-24,34.99
11073,883,54892,2007-09-24,53.99
11073,928,59841,2007-12-12,24.99
11073,921,59841,2007-12-12,4.99
11073,711,59841,2007-12-12,34.99
11073,870,64686,2008-02-22,4.99
11074,871,54893,2007-09-24,9.99
11074,870,54893,2007-09-24,4.99
11074,711,54893,2007-09-24,34.99
11074,928,57536,2007-11-07,24.99
11074,873,57536,2007-11-07,2.29
11075,778,44468,2005-10-29,3374.99
11075,784,51491,2007-07-20,2294.99
11075,967,60835,2007-12-26,2384.07
11075,870,60835,2007-12-26,4.99
11076,771,44437,2005-10-22,3399.99
11076,779,51239,2007-07-04,2319.99
11076,880,51239,2007-07-04,54.99
11077,778,44407,2005-10-16,3374.99
11077,781,51651,2007-07-29,2319.99
11077,880,51651,2007-07-29,54.99
11077,969,60042,2007-12-14,2384.07
11078,923,52789,2007-08-19,4.99
11078,707,52789,2007-08-19,34.99
11078,860,52789,2007-08-19,24.49
11078,922,53993,2007-09-08,3.99
11078,877,53993,2007-09-08,7.95
11078,921,54214,2007-09-12,4.99
11078,929,54214,2007-09-12,29.99
11078,878,54214,2007-09-12,21.98
11078,932,54268,2007-09-13,24.99
11078,923,56449,2007-10-21,4.99
11078,934,56449,2007-10-21,28.99
11078,708,56449,2007-10-21,34.99
11078,930,57281,2007-11-02,35.0
11078,714,57969,2007-11-15,49.99
11078,874,57969,2007-11-15,8.99
11078,921,58429,2007-11-23,4.99
11078,928,58429,2007-11-23,24.99
11078,932,58490,2007-11-24,24.99
11078,714,58490,2007-11-24,49.99
11078,883,61443,2008-01-04,53.99
11078,873,62245,2008-01-17,2.29
11078,879,62245,2008-01-17,159.0
11078,923,62413,2008-01-20,4.99
11078,873,62413,2008-01-20,2.29
11079,871,54436,2007-09-16,9.99
11079,870,65460,2008-03-03,4.99
11079,872,65460,2008-03-03,8.99
11079,712,65460,2008-03-03,8.99
11080,778,44379,2005-10-11,3374.99
11080,781,51448,2007-07-17,2319.99
11080,930,51448,2007-07-17,35.0
11080,921,51448,2007-07-17,4.99
11080,955,60764,2007-12-25,2384.07
11081,930,52649,2007-08-16,35.0
11081,873,52649,2007-08-16,2.29
11081,922,56136,2007-10-15,3.99
11081,881,56136,2007-10-15,53.99
11082,782,51592,2007-07-26,2294.99
11082,930,51592,2007-07-26,35.0
11082,960,70231,2008-05-09,742.35
11082,872,70231,2008-05-09,8.99
11083,779,51325,2007-07-10,2319.99
11083,921,51325,2007-07-10,4.99
11083,930,51325,2007-07-10,35.0
11083,708,51325,2007-07-10,34.99
11084,781,51289,2007-07-08,2319.99
11084,873,51289,2007-07-08,2.29
11084,963,71270,2008-05-24,742.35
11084,872,71270,2008-05-24,8.99
11085,930,72476,2008-06-08,35.0
11085,921,72476,2008-06-08,4.99
11085,708,72476,2008-06-08,34.99
11085,922,74479,2008-07-11,3.99
11086,922,61384,2008-01-03,3.99
11086,715,61384,2008-01-03,49.99
11086,921,73610,2008-06-23,4.99
11086,930,73610,2008-06-23,35.0
11087,922,53299,2007-08-29,3.99
11087,879,53299,2007-08-29,159.0
11087,930,63918,2008-02-10,35.0
11088,781,51445,2007-07-17,2319.99
11088,878,51445,2007-07-17,21.98
11088,858,51445,2007-07-17,24.49
11088,962,70654,2008-05-15,742.35
11088,870,70654,2008-05-15,4.99
11089,784,51194,2007-07-02,2294.99
11089,878,51194,2007-07-02,21.98
11089,708,51194,2007-07-02,34.99
11089,965,71077,2008-05-21,742.35
11089,711,71077,2008-05-21,34.99
11090,749,45389,2006-02-07,3578.27
11090,783,51679,2007-07-31,2294.99
11090,880,51679,2007-07-31,54.99
11090,858,51679,2007-07-31,24.49
11091,872,51925,2007-08-02,8.99
11091,870,51925,2007-08-02,4.99
11091,881,52420,2007-08-12,53.99
11091,923,54113,2007-09-10,4.99
11091,934,54113,2007-09-10,28.99
11091,858,54113,2007-09-10,24.49
11091,923,54391,2007-09-15,4.99
11091,877,54391,2007-09-15,7.95
11091,714,54831,2007-09-23,49.99
11091,859,54831,2007-09-23,24.49
11091,922,55572,2007-10-05,3.99
11091,933,55572,2007-10-05,32.6
11091,873,55572,2007-10-05,2.29
11091,922,55626,2007-10-06,3.99
11091,931,55626,2007-10-06,21.49
11091,873,55626,2007-10-06,2.29
11091,923,56448,2007-10-21,4.99
11091,708,56448,2007-10-21,34.99
11091,870,56816,2007-10-28,4.99
11091,922,57494,2007-11-06,3.99
11091,873,57494,2007-11-06,2.29
11091,928,59427,2007-12-06,24.99
11091,921,59427,2007-12-06,4.99
11091,873,59427,2007-12-06,2.29
11091,867,59522,2007-12-07,69.99
11091,873,60531,2007-12-22,2.29
11091,921,61333,2008-01-02,4.99
11091,929,61333,2008-01-02,29.99
11091,922,62597,2008-01-23,3.99
11091,933,62597,2008-01-23,32.6
11091,712,62597,2008-01-23,8.99
11091,881,62597,2008-01-23,53.99
11091,921,63516,2008-02-04,4.99
11091,928,63516,2008-02-04,24.99
11091,708,63516,2008-02-04,34.99
11091,713,63516,2008-02-04,49.99
11091,922,63636,2008-02-06,3.99
11091,931,63636,2008-02-06,21.49
11091,932,64475,2008-02-19,24.99
11091,922,64475,2008-02-19,3.99
11091,873,64475,2008-02-19,2.29
11091,707,66157,2008-03-14,34.99
11091,860,68151,2008-04-13,24.49
11091,876,68151,2008-04-13,120.0
11091,922,69332,2008-04-30,3.99
11091,933,69332,2008-04-30,32.6
11091,707,69332,2008-04-30,34.99
11092,775,44364,2005-10-09,3374.99
11092,779,51432,2007-07-16,2319.99
11092,878,51432,2007-07-16,21.98
11092,966,60629,2007-12-23,2384.07
11093,774,44355,2005-10-08,3399.99
11093,784,51352,2007-07-11,2294.99
11093,878,51352,2007-07-11,21.98
11093,711,51352,2007-07-11,34.99
11093,874,51352,2007-07-11,8.99
11094,928,55816,2007-10-09,24.99
11094,921,55816,2007-10-09,4.99
11094,877,64684,2008-02-22,7.95
11094,876,64684,2008-02-22,120.0
11094,871,74557,2008-07-14,9.99
11094,870,74557,2008-07-14,4.99
11095,778,44325,2005-10-02,3374.99
11095,782,51683,2007-07-31,2294.99
11095,871,51683,2007-07-31,9.99
11095,870,51683,2007-07-31,4.99
11095,882,51683,2007-07-31,53.99
11096,778,44387,2005-10-12,3374.99
11096,783,53176,2007-08-26,2294.99
11096,712,63115,2008-01-31,8.99
11097,778,44337,2005-10-05,3374.99
11097,783,54519,2007-09-17,2294.99
11097,871,54519,2007-09-17,9.99
11097,955,62750,2008-01-25,2384.07
11098,928,52579,2007-08-15,24.99
11098,921,52579,2007-08-15,4.99
11098,884,63890,2008-02-10,53.99
11099,772,44356,2005-10-08,3399.99
11099,783,53971,2007-09-07,2294.99
11099,871,53971,2007-09-07,9.99
11099,870,53971,2007-09-07,4.99
11099,883,53971,2007-09-07,53.99
11099,968,61367,2008-01-02,2384.07
11099,870,61367,2008-01-02,4.99
11100,776,44412,2005-10-17,3374.99
11100,780,54928,2007-09-24,2319.99
11100,859,54928,2007-09-24,24.49
11100,880,54928,2007-09-24,54.99
11100,956,63819,2008-02-08,2384.07
11101,772,44475,2005-10-30,3399.99
11101,779,51668,2007-07-30,2319.99
11101,876,51668,2007-07-30,120.0
11101,957,61165,2007-12-31,2384.07
11101,872,61165,2007-12-31,8.99
11102,877,62239,2008-01-17,7.95
11102,928,67645,2008-04-05,24.99
11102,871,72645,2008-06-11,9.99
11102,870,72645,2008-06-11,4.99
11103,778,44408,2005-10-16,3374.99
11103,782,51384,2007-07-13,2294.99
11103,870,51384,2007-07-13,4.99
11103,871,51384,2007-07-13,9.99
11103,884,51384,2007-07-13,53.99
11103,859,51384,2007-07-13,24.49
11104,773,44589,2005-11-04,3399.99
11104,782,51594,2007-07-26,2294.99
11104,930,51594,2007-07-26,35.0
11104,921,51594,2007-07-26,4.99
11105,773,44655,2005-11-14,3399.99
11105,783,51235,2007-07-04,2294.99
11105,957,59561,2007-12-07,2384.07
11105,872,59561,2007-12-07,8.99
11106,773,44679,2005-11-18,3399.99
11106,782,51236,2007-07-04,2294.99
11107,776,44574,2005-11-01,3374.99
11107,779,51447,2007-07-17,2319.99
11107,878,51447,2007-07-17,21.98
11107,708,51447,2007-07-17,34.99
11108,775,44581,2005-11-03,3374.99
11108,783,51215,2007-07-03,2294.99
11108,930,51215,2007-07-03,35.0
11108,954,60747,2007-12-25,2384.07
11109,776,44627,2005-11-10,3374.99
11109,784,51420,2007-07-15,2294.99
11109,921,51420,2007-07-15,4.99
11109,930,51420,2007-07-15,35.0
11109,878,51420,2007-07-15,21.98
11109,876,51420,2007-07-15,120.0
11110,771,44575,2005-11-01,3399.99
11110,783,54367,2007-09-14,2294.99
11110,955,64674,2008-02-21,2384.07
11110,870,64674,2008-02-21,4.99
11111,771,44690,2005-11-20,3399.99
11111,784,54307,2007-09-13,2294.99
11111,871,54307,2007-09-13,9.99
11111,870,54307,2007-09-13,4.99
11111,712,54307,2007-09-13,8.99
11111,969,64789,2008-02-23,2384.07
11112,775,44712,2005-11-25,3374.99
11112,780,55860,2007-10-09,2319.99
11112,878,55860,2007-10-09,21.98
11112,879,55860,2007-10-09,159.0
11113,871,52072,2007-08-05,9.99
11113,870,52072,2007-08-05,4.99
11113,708,52072,2007-08-05,34.99
11113,921,52474,2007-08-13,4.99
11113,928,52474,2007-08-13,24.99
11114,877,54594,2007-09-19,7.95
11114,871,62700,2008-01-25,9.99
11114,870,62700,2008-01-25,4.99
11114,707,62700,2008-01-25,34.99
11114,928,73942,2008-06-28,24.99
11115,928,52526,2007-08-14,24.99
11115,873,52526,2007-08-14,2.29
11115,877,73651,2008-06-24,7.95
11115,870,74279,2008-07-05,4.99
11116,928,54433,2007-09-16,24.99
11116,873,54433,2007-09-16,2.29
11116,870,61977,2008-01-13,4.99
11116,871,61977,2008-01-13,9.99
11116,707,61977,2008-01-13,34.99
11117,772,44601,2005-11-06,3399.99
11117,780,51216,2007-07-03,2319.99
11117,878,51216,2007-07-03,21.98
11117,871,51216,2007-07-03,9.99
11117,870,51216,2007-07-03,4.99
11117,712,51216,2007-07-03,8.99
11118,870,61856,2008-01-11,4.99
11118,871,61856,2008-01-11,9.99
11118,880,61856,2008-01-11,54.99
11118,877,61856,2008-01-11,7.95
11118,921,70457,2008-05-13,4.99
11118,928,70457,2008-05-13,24.99
11119,928,52164,2007-08-07,24.99
11119,873,52164,2007-08-07,2.29
11119,877,52164,2007-08-07,7.95
11120,777,44657,2005-11-14,3374.99
11120,783,56903,2007-10-29,2294.99
11120,930,56903,2007-10-29,35.0
11120,921,56903,2007-10-29,4.99
11120,711,56903,2007-10-29,34.99
11120,859,56903,2007-10-29,24.49
11120,955,66697,2008-03-22,2384.07
11120,934,66697,2008-03-22,28.99
11121,877,60772,2007-12-26,7.95
11121,928,65022,2008-02-28,24.99
11121,873,65022,2008-02-28,2.29
11121,877,65022,2008-02-28,7.95
11122,877,53080,2007-08-25,7.95
11122,871,61373,2008-01-03,9.99
11123,921,56345,2007-10-19,4.99
11123,928,56345,2007-10-19,24.99
11123,877,56345,2007-10-19,7.95
11123,877,68404,2008-04-17,7.95
11123,871,75001,2008-07-28,9.99
11123,870,75001,2008-07-28,4.99
11124,772,44595,2005-11-05,3399.99
11124,782,51649,2007-07-29,2294.99
11124,871,51649,2007-07-29,9.99
11124,870,51649,2007-07-29,4.99
11125,877,52030,2007-08-04,7.95
11125,871,53927,2007-09-07,9.99
11125,870,53927,2007-09-07,4.99
11125,858,53927,2007-09-07,24.49
11125,928,61444,2008-01-04,24.99
11126,771,44728,2005-11-28,3399.99
11126,983,56683,2007-10-25,769.49
11126,878,56683,2007-10-25,21.98
11126,873,56683,2007-10-25,2.29
11126,958,70014,2008-05-06,742.35
11126,923,70014,2008-05-06,4.99
11127,922,55981,2007-10-12,3.99
11127,930,67537,2008-04-03,35.0
11128,922,60469,2007-12-21,3.99
11128,713,60469,2007-12-21,49.99
11128,930,64097,2008-02-13,35.0
11128,921,64097,2008-02-13,4.99
11128,871,64097,2008-02-13,9.99
11129,752,45382,2006-02-06,3578.27
11130,930,72683,2008-06-11,35.0
11131,871,68646,2008-04-20,9.99
11131,712,68646,2008-04-20,8.99
11131,870,68646,2008-04-20,4.99
11131,930,71456,2008-05-27,35.0
11131,878,71456,2008-05-27,21.98
11131,921,72371,2008-06-07,4.99
11131,928,72371,2008-06-07,24.99
11132,783,55957,2007-10-11,2294.99
11132,921,55957,2007-10-11,4.99
11132,930,55957,2007-10-11,35.0
11132,878,55957,2007-10-11,21.98
11133,930,74212,2008-07-02,35.0
11133,878,74212,2008-07-02,21.98
11133,871,74212,2008-07-02,9.99
11134,773,44582,2005-11-03,3399.99
11134,982,60741,2007-12-25,769.49
11135,780,56423,2007-10-20,2319.99
11135,871,56423,2007-10-20,9.99
11136,782,51276,2007-07-07,2294.99
11136,878,51276,2007-07-07,21.98
11137,930,63329,2008-02-01,35.0
11137,873,63329,2008-02-01,2.29
11137,879,63329,2008-02-01,159.0
11137,922,74843,2008-07-23,3.99
11138,922,66642,2008-03-22,3.99
11138,711,66642,2008-03-22,34.99
11138,930,74246,2008-07-03,35.0
11139,712,66325,2008-03-17,8.99
11139,714,66325,2008-03-17,49.99
11140,921,54694,2007-09-20,4.99
11141,922,58082,2007-11-17,3.99
11141,711,58082,2007-11-17,34.99
11141,930,67234,2008-03-31,35.0
11141,921,67234,2008-03-31,4.99
11142,873,52682,2007-08-17,2.29
11142,921,53684,2007-09-02,4.99
11142,929,53684,2007-09-02,29.99
11142,707,53684,2007-09-02,34.99
11142,708,56488,2007-10-22,34.99
11142,859,56488,2007-10-22,24.49
11142,934,56610,2007-10-24,28.99
11142,872,60699,2007-12-25,8.99
11142,870,60699,2007-12-25,4.99
11142,880,60699,2007-12-25,54.99
11142,932,62036,2008-01-14,24.99
11142,922,62036,2008-01-14,3.99
11142,711,62036,2008-01-14,34.99
11142,923,62247,2008-01-17,4.99
11142,707,62247,2008-01-17,34.99
11142,883,63894,2008-02-10,53.99
11142,923,66713,2008-03-23,4.99
11142,858,66713,2008-03-23,24.49
11142,715,66784,2008-03-24,49.99
11142,928,68039,2008-04-11,24.99
11142,921,68039,2008-04-11,4.99
11142,711,68039,2008-04-11,34.99
11142,868,72296,2008-06-06,69.99
11142,858,72296,2008-06-06,24.49
11142,922,72801,2008-06-13,3.99
11142,865,72801,2008-06-13,63.5
11142,931,72801,2008-06-13,21.49
11142,922,72976,2008-06-15,3.99
11143,930,60226,2007-12-17,35.0
11143,921,60226,2007-12-17,4.99
11143,873,60226,2007-12-17,2.29
11143,922,73429,2008-06-21,3.99
11144,784,51647,2007-07-29,2294.99
11144,880,51647,2007-07-29,54.99
11145,784,51648,2007-07-29,2294.99
11145,871,51648,2007-07-29,9.99
11146,928,52286,2007-08-09,24.99
11146,921,52286,2007-08-09,4.99
11146,870,52286,2007-08-09,4.99
11146,871,52286,2007-08-09,9.99
11146,712,52286,2007-08-09,8.99
11147,778,44650,2005-11-13,3374.99
11147,780,57004,2007-10-31,2319.99
11147,878,57004,2007-10-31,21.98
11147,707,57004,2007-10-31,34.99
11147,954,68538,2008-04-18,2384.07
11148,882,53989,2007-09-08,53.99
11148,921,70251,2008-05-10,4.99
11148,928,70251,2008-05-10,24.99
11148,873,70251,2008-05-10,2.29
11149,921,59414,2007-12-06,4.99
11149,873,59414,2007-12-06,2.29
11149,928,69162,2008-04-28,24.99
11150,928,55095,2007-09-28,24.99
11150,921,55095,2007-09-28,4.99
11150,707,55095,2007-09-28,34.99
